TILEID,SURVEY,PROGRAM,FAPRGRM,NEXP,EXPTIME_TOTAL,AIRMASS_MEAN,SEEING_ETC_MEAN,SEEING_GFA_MEAN,TRANSPARENCY_GFA_MEAN,SKY_MAG_AB_GFA_MEAN,SKY_MAG_G_SPEC_MEAN,SKY_MAG_R_SPEC_MEAN,SKY_MAG_Z_SPEC_MEAN,EBV_MEAN
5956,main,dark,dark,1,1265.668213,1.156365,0.970220,0.984843,0.969620,21.125710,21.969124,21.179160,19.066164,0.081121
5958,main,dark,dark,2,1132.997681,1.037105,0.876764,0.771456,0.955576,20.811518,21.107786,20.853021,19.643158,0.031370
5959,main,dark,dark,1,1296.998047,1.021835,0.894243,1.003265,0.992125,20.921251,22.055350,20.989962,18.848173,0.027678
5960,main,dark,dark,1,871.209534,1.123027,0.829433,0.834828,1.005519,21.150723,21.956573,21.243165,19.214345,0.056615
5961,main,dark,dark,1,911.551025,1.012770,1.227381,0.931107,1.022381,21.174881,22.182162,21.259010,19.457438,0.028515
5962,main,dark,dark,1,957.437256,1.060924,0.849287,0.889277,0.944669,21.423252,22.138448,21.502241,19.608910,0.043455
5963,main,dark,dark,1,970.408997,1.421268,1.116948,0.923278,1.080859,21.176298,21.838085,21.207979,19.337408,0.040034
5964,main,dark,dark,3,2499.436829,1.345734,1.196003,1.159045,1.012509,20.510229,21.620678,20.696614,19.114706,0.045612
5965,main,dark,dark,1,985.782654,1.353715,0.905640,0.973352,1.039457,20.849196,22.087840,20.947407,18.759863,0.035769
5966,main,dark,dark,2,1875.153992,1.312284,1.083141,1.149117,1.034237,20.673602,22.006396,20.775037,18.457598,0.033653
5967,main,dark,dark,1,1341.146240,1.292520,0.973280,1.000375,0.993475,20.977314,21.926943,21.103131,19.262766,0.028829
5968,main,dark,dark,1,1269.320679,1.289832,1.165991,1.171121,1.019403,21.237364,21.964158,21.262068,19.810545,0.043869
5969,main,dark,dark,2,1996.010437,1.237774,1.168868,1.222254,0.957246,21.041048,21.681787,21.059912,19.441445,0.053204
5970,main,dark,dark,1,1420.732544,1.292030,1.018886,1.041546,1.041526,20.807299,21.744731,20.861643,18.931065,0.044264
5971,main,dark,dark,1,1338.995850,1.294211,1.027300,0.982956,1.017576,20.854468,21.698248,20.862826,18.968263,0.035941
5972,main,dark,dark,1,1119.901245,1.226758,0.979609,1.082494,1.101926,21.078233,22.039886,21.186544,19.413076,0.052493
5973,main,dark,dark,2,1878.894440,1.325170,1.029070,1.003617,1.003357,20.661345,21.598487,20.729438,18.973917,0.035833
5974,main,dark,dark,2,2546.592041,1.222672,0.953943,0.946591,1.120282,19.891793,19.884083,19.972260,19.023420,0.063860
5975,main,dark,dark,1,951.201965,1.189077,0.951830,0.915751,1.057274,20.980874,21.527891,21.021159,19.414834,0.040107
5976,main,dark,dark,1,1723.163940,1.233603,1.039539,1.192302,1.044397,20.822531,21.008756,20.850150,19.615799,0.042830
5977,main,dark,dark,1,1104.030151,1.265774,1.061351,1.015278,1.069409,21.107171,22.019505,21.142053,19.151721,0.043502
5978,main,dark,dark,1,873.656982,1.190967,0.868223,0.926707,1.046917,20.996944,21.725506,21.099994,19.428035,0.027976
5979,main,dark,dark,1,1396.652588,1.241790,0.933745,1.124653,1.054016,21.007119,21.940133,21.127992,19.301137,0.023257
5980,main,dark,dark,2,2192.499451,1.200065,1.206711,1.281941,1.076989,20.612038,21.654542,20.694281,18.821821,0.018603
5981,main,dark,dark,1,1264.690674,1.242310,1.097188,1.080860,1.029679,21.091984,21.936503,21.195335,19.533665,0.024695
5982,main,dark,dark,2,2004.106201,1.329311,1.247229,1.179417,1.133557,20.636519,21.433626,20.667989,18.855802,0.033389
5983,main,dark,dark,2,1965.757324,1.200894,1.149762,1.459493,1.054242,21.164743,21.984950,21.222994,19.471204,0.028377
5984,main,dark,dark,1,1682.820068,1.197187,1.314382,1.295151,1.032132,20.891079,21.988722,20.988361,19.154762,0.021671
5985,main,dark,dark,3,3879.031738,1.193720,1.672944,1.834334,1.039327,21.028791,22.044426,21.116165,19.085305,0.038900
6004,main,dark,dark,1,1490.100220,1.285407,1.104280,1.113912,1.089030,20.903323,21.732055,20.976650,19.256768,0.048535
6006,main,dark,dark,2,2567.013794,1.022413,0.936513,1.082490,0.996020,20.232650,20.410919,20.280973,19.164474,0.071155
6008,main,dark,dark,1,1429.290771,1.009532,0.773043,0.854242,1.053866,20.441249,20.627054,20.522573,19.304667,0.066556
6010,main,dark,dark,2,1944.078857,1.022713,1.332326,1.243120,1.055567,21.094722,21.738234,21.120561,19.446140,0.085130
6012,main,dark,dark,1,1790.390869,1.004871,0.837201,1.010608,1.055751,20.410393,20.627321,20.512650,19.290083,0.064904
6014,main,dark,dark,1,1030.235229,1.001424,0.833570,0.808655,1.060110,20.911604,21.082317,20.956591,19.718942,0.076769
6021,main,dark,dark,1,1472.466797,1.003148,1.036924,,,,21.916018,21.231447,19.396540,0.071522
6023,main,dark,dark,1,1044.851685,1.017091,0.818078,0.854284,1.048982,20.618417,20.927580,20.741274,19.588285,0.045652
6027,main,dark,dark,1,1318.220459,1.098619,0.760938,0.789102,1.039452,20.861957,20.927757,20.864956,19.664786,0.124777
6028,main,dark,dark,1,957.689392,1.183446,0.780000,0.743447,0.941085,20.991061,21.823042,21.052051,19.422900,0.042360
6029,main,dark,dark,1,1414.718018,1.186482,0.966245,0.895141,0.926086,21.024099,21.818588,21.149025,19.398014,0.088387
6031,main,dark,dark,1,722.662354,1.070350,0.885949,0.853678,1.096549,21.225437,21.935932,21.301764,19.589944,0.026410
6032,main,dark,dark,1,1093.156372,1.077998,0.923721,0.872046,1.071953,20.630311,20.876350,20.692553,19.484008,0.014792
6033,main,dark,dark,1,697.465271,1.067767,0.804017,0.830832,1.095949,21.259224,21.930557,21.289424,19.577691,0.019041
6037,main,dark,dark,2,1925.101196,1.028994,1.482648,1.531025,1.092575,21.352051,22.324706,21.438276,19.576787,0.010410
6040,main,dark,dark,1,1691.205200,1.054907,0.799854,0.779728,1.076239,19.782229,20.113885,20.048575,19.052339,0.025488
6041,main,dark,dark,1,839.117798,1.098945,0.969686,0.856264,1.137430,20.950331,21.397600,21.034851,19.611618,0.018738
6042,main,dark,dark,1,1160.107788,1.076943,1.163125,0.986576,1.095454,20.978369,21.864741,20.981349,19.259973,0.035276
6044,main,dark,dark,1,1520.942383,1.053827,0.757930,0.798814,1.076449,20.104162,20.152886,20.155827,19.049997,0.015554
6047,main,dark,dark,1,869.238953,1.015720,0.836168,0.852955,1.047102,21.063503,22.107912,21.165737,19.321537,0.021090
6048,main,dark,dark,1,926.858093,1.018039,1.003110,1.013511,1.113023,21.028251,22.280292,21.186954,18.923677,0.013783
6049,main,dark,dark,1,906.488647,1.006972,0.792677,0.931784,1.031848,21.140009,22.141455,21.218249,19.362063,0.024075
6050,main,dark,dark,1,1202.738281,1.015554,1.198030,1.290007,1.082027,21.338792,22.394584,21.464856,19.667440,0.019704
6051,main,dark,dark,1,873.681030,1.027497,0.823429,0.922712,1.242508,21.080798,22.131739,21.136734,19.121196,0.018267
6052,main,dark,dark,1,1118.989990,1.011215,1.326090,1.250871,1.049102,21.339344,22.400970,21.443994,19.638154,0.018560
6053,main,dark,dark,1,946.174072,1.024111,0.775671,0.776274,1.113050,20.418989,21.556360,20.714631,19.167661,0.027920
6054,main,dark,dark,1,706.097656,1.078388,0.822391,0.824591,1.147656,21.380123,21.947617,21.369517,19.978003,0.031219
6055,main,dark,dark,2,2434.069580,1.033972,0.815471,0.783216,1.001394,19.440654,19.638602,19.732779,19.195193,0.031634
6056,main,dark,dark,1,1136.261597,1.065319,0.857318,0.940698,1.108214,20.940491,21.926500,21.037117,19.252699,0.025059
6060,main,dark,dark,1,1093.439575,1.047586,0.977037,0.978455,1.111217,21.048625,22.015158,21.060960,19.243089,0.016374
6063,main,dark,dark,2,1643.546753,1.018026,1.134872,1.113572,0.916297,21.143237,21.892970,21.163472,19.825229,0.015919
6064,main,dark,dark,1,890.505188,1.022539,0.707482,0.700034,0.943964,20.909917,21.818723,20.985472,19.156371,0.022991
6066,main,dark,dark,1,721.423706,1.080646,1.086017,0.872223,1.175716,21.320863,21.947560,21.372867,19.947578,0.016975
6069,main,dark,dark,2,1919.103638,1.073717,0.773869,0.797383,0.977935,19.850064,20.040204,19.882592,19.074962,0.020370
6070,main,dark,dark,1,1340.485229,1.110106,1.042499,1.030868,1.107551,20.710061,20.970568,20.756469,19.272890,0.019549
6072,main,dark,dark,2,1538.548218,1.076892,1.106927,1.188313,1.045010,21.161754,22.117348,21.281766,19.494127,0.015946
6073,main,dark,dark,1,722.725769,1.108778,0.986143,0.853794,1.064597,21.339877,22.105618,21.424330,19.688462,0.016330
6076,main,dark,dark,1,1692.908447,1.108031,0.858410,0.761919,1.106942,19.946472,19.895005,20.008450,19.478970,0.011937
6078,main,dark,dark,1,771.938843,1.114229,0.811189,0.912008,1.077462,21.299483,22.077574,21.399112,19.689336,0.013673
6080,main,dark,dark,1,858.042114,1.112849,0.912664,0.977081,1.118420,21.123690,21.910657,21.227487,19.451057,0.019258
6091,main,dark,dark,1,1160.144287,1.006908,1.641582,1.271476,1.071562,21.335254,22.395566,21.416355,19.622718,0.017771
6094,main,dark,dark,1,872.221558,1.100121,0.890149,0.893781,1.117779,21.071352,22.036516,21.095339,19.282239,0.026535
6095,main,dark,dark,1,889.604614,1.017124,0.845782,0.899327,1.023256,21.093434,22.130680,21.193230,19.320428,0.023131
6096,main,dark,dark,1,961.701599,1.110502,1.142597,0.951096,1.082898,21.046857,21.886255,21.061876,19.357941,0.017241
6097,main,dark,dark,1,961.986023,1.047578,0.776040,0.911115,1.109080,21.074874,22.043745,21.080801,19.255889,0.011585
6098,main,dark,dark,1,1163.996582,1.041083,0.798839,0.981218,1.026394,21.271689,22.051431,21.294229,19.432898,0.086535
6099,main,dark,dark,1,1233.205933,1.097028,0.826192,0.858133,0.926829,21.127422,21.804266,21.216308,19.612803,0.104830
6100,main,dark,dark,1,757.091736,1.133917,0.815285,0.752915,0.995937,21.581805,22.194600,21.660270,20.232449,0.119917
6101,main,dark,dark,3,3661.027161,1.211086,1.053839,1.642127,0.960836,21.152975,21.939349,21.244981,19.078386,0.064509
6102,main,dark,dark,1,1407.529175,1.082628,1.132174,1.106767,0.993238,21.268091,22.055391,21.296613,19.411786,0.075079
6103,main,dark,dark,2,2075.567505,1.147677,0.929121,0.947897,0.876218,20.943474,21.427737,21.018612,19.430087,0.111101
6104,main,dark,dark,1,1349.238647,1.121665,1.089347,1.173348,0.969194,21.439149,22.091641,21.466138,19.493856,0.063621
6105,main,dark,dark,1,1684.338501,1.148493,0.927179,1.053634,0.981197,21.314132,22.070422,21.377741,19.492670,0.175097
6106,main,dark,dark,1,1007.725464,1.154753,0.833070,0.853485,0.996041,21.543551,22.109299,21.611065,20.308584,0.141443
6107,main,dark,dark,1,871.563660,1.154594,0.741178,0.775799,0.984730,21.229889,21.998235,21.336091,19.457927,0.094330
6108,main,dark,dark,1,909.775818,1.089467,0.940625,0.852425,0.950112,21.443577,22.147169,21.496104,19.726379,0.055603
6109,main,dark,dark,1,650.802673,1.095446,0.672625,0.689353,0.996502,21.432500,22.116724,21.512872,19.612004,0.057425
6111,main,dark,dark,1,1315.698486,1.073601,1.266753,1.042228,0.898567,21.365099,21.979875,21.408951,19.659102,0.059293
6112,main,dark,dark,2,2060.828186,1.145504,0.954408,0.884168,0.988696,20.387717,20.761853,20.410647,19.380941,0.100911
6113,main,dark,dark,1,1235.774048,1.102157,1.004816,0.917088,0.967708,21.151367,21.888155,21.168047,19.449638,0.111437
6114,main,dark,dark,1,1500.990601,1.115309,0.923765,0.879010,0.931580,20.637111,20.978772,20.719353,19.194074,0.057531
6115,main,dark,dark,3,4002.684814,1.169062,1.086354,1.038890,0.929230,20.181131,20.379327,20.214566,18.813226,0.096230
6116,main,dark,dark,1,1483.100830,1.180085,0.845649,1.013176,0.969277,21.266443,22.095502,21.334999,19.388093,0.114200
6117,main,dark,dark,1,750.419617,1.172337,0.752141,0.762347,0.993637,21.527938,22.201837,21.570893,19.894107,0.068708
6118,main,dark,dark,1,1193.435059,1.204420,1.001417,0.935033,0.999888,21.145281,22.009322,21.276471,19.411921,0.071020
6119,main,dark,dark,1,1119.886597,1.166401,1.100220,0.935931,0.993708,21.078732,21.972458,21.138184,18.908827,0.058306
6120,main,dark,dark,1,1200.484131,1.200691,0.934865,0.948851,0.978442,21.091101,21.968133,21.117087,18.918313,0.086100
6121,main,dark,dark,1,1009.718567,1.087199,0.907643,0.904754,0.942664,21.324872,22.132331,21.488751,19.698416,0.083641
6122,main,dark,dark,1,949.827454,1.076681,0.841971,0.962783,1.004199,21.519538,22.246536,21.590175,19.732424,0.059636
6125,main,dark,dark,1,824.835815,1.172093,0.751385,0.755806,1.011259,21.568637,22.154441,21.586995,20.180816,0.119403
6126,main,dark,dark,1,1562.618530,1.193597,1.106473,0.927525,0.991952,21.013023,21.771894,21.102510,19.097987,0.149939
6127,main,dark,dark,1,1516.635498,1.108553,0.951455,1.012095,0.914676,20.932594,21.457728,21.026936,19.491154,0.061047
6128,main,dark,dark,1,999.497986,1.124475,0.816114,0.881240,0.991012,21.177250,22.134916,21.233903,19.188988,0.070789
6129,main,dark,dark,1,1595.595093,1.085518,1.204554,1.294488,0.981158,21.434487,22.139394,21.497744,19.477162,0.068390
6130,main,dark,dark,2,1947.876343,1.085892,1.080034,1.196836,0.903124,21.286581,21.997512,21.386856,19.863144,0.058813
6131,main,dark,dark,1,1068.701660,1.058104,0.930767,0.857785,0.941124,21.095575,21.903434,21.108924,19.306260,0.059904
6132,main,dark,dark,1,979.295044,1.053792,1.022246,0.874540,0.948706,21.167498,22.138581,21.369445,19.107251,0.055599
6133,main,dark,dark,1,996.843384,1.027434,0.806437,0.836653,1.038927,21.082738,22.008996,21.076998,19.129095,0.052737
6134,main,dark,dark,3,1700.291626,1.075708,0.775972,0.762030,0.929528,20.149767,20.284494,20.200970,19.053804,0.067767
6135,main,dark,dark,1,724.428467,1.089150,0.719207,0.710617,0.996776,21.530443,22.158243,21.539353,19.627573,0.080651
6136,main,dark,dark,2,1112.618744,1.123459,0.869368,0.797459,0.985189,21.208836,21.853197,21.260834,19.314927,0.077142
6138,main,dark,dark,2,1194.291992,1.101855,0.843095,0.822981,0.985908,21.310376,21.945104,21.361961,19.587005,0.085996
6139,main,dark,dark,2,1586.454376,1.190513,0.859733,0.910824,0.957722,20.962047,21.882013,21.045010,19.392308,0.107725
6140,main,dark,dark,1,1151.696777,1.052086,1.016744,0.895231,0.871326,21.163454,21.724573,21.210962,19.559880,0.054138
6141,main,dark,dark,1,874.048401,1.126796,0.768667,0.824257,0.988284,21.245564,21.987200,21.321151,19.390266,0.061203
6142,main,dark,dark,1,938.130676,1.091329,0.925371,0.995327,1.158466,21.238397,22.092889,21.214110,19.564024,0.037971
6143,main,dark,dark,1,845.491211,1.079702,0.798633,0.789801,1.072511,20.962626,22.069746,21.017866,19.093581,0.036333
6144,main,dark,dark,1,1089.081421,1.084272,0.951303,0.956109,1.102320,20.909143,21.797369,20.971969,19.197752,0.023789
6145,main,dark,dark,2,2365.778198,1.105859,0.928473,0.986338,0.844038,20.645810,21.723973,20.724392,18.775855,0.067956
6146,main,dark,dark,2,2612.428345,1.081578,1.582030,1.504943,1.079852,20.798921,21.402531,20.890386,19.372440,0.022752
6147,main,dark,dark,1,940.767334,1.116203,1.179025,0.972293,1.063600,21.069753,21.908844,21.194595,19.496982,0.034416
6148,main,dark,dark,1,927.989868,1.069671,0.852113,0.858960,1.176528,20.892960,21.932222,21.004558,19.076677,0.030039
6149,main,dark,dark,1,1396.905640,1.088740,1.337340,1.352561,1.241981,21.082467,21.909542,21.120971,19.278569,0.020783
6150,main,dark,dark,1,1188.468262,1.088246,1.030049,1.045864,1.103369,20.836304,21.775308,20.906787,19.064932,0.021133
6151,main,dark,dark,1,1015.076294,1.106624,0.992882,0.927725,1.104645,20.843503,21.462471,20.880615,19.392841,0.032031
6152,main,dark,dark,1,955.785767,1.104872,1.191372,0.969078,1.057828,21.145517,22.111165,21.254822,19.509966,0.038900
6153,main,dark,dark,1,844.582642,1.135738,0.822221,0.786172,1.031838,21.062589,21.867662,21.113872,19.248219,0.031025
6154,main,dark,dark,1,987.669800,1.132815,0.939829,0.964571,1.065774,21.007184,21.772911,21.121783,19.543245,0.020594
6155,main,dark,dark,1,858.561768,1.153955,0.949310,0.935253,1.074928,21.097787,21.886731,21.179311,19.466398,0.024809
6156,main,dark,dark,1,877.451294,1.073917,0.796324,0.871909,1.153142,20.954678,21.828319,21.029785,19.267586,0.027121
6157,main,dark,dark,1,1719.342651,1.049092,1.633846,1.378639,1.065115,21.126668,21.841506,21.156060,19.415701,0.025177
6158,main,dark,dark,2,2599.417969,1.048617,1.463243,1.487813,1.143706,20.855849,21.221901,20.879568,19.533154,0.030905
6161,main,dark,dark,1,1037.536133,1.017513,0.851421,0.881359,0.985690,20.994643,21.909989,21.101809,19.350572,0.025349
6162,main,dark,dark,1,1223.972046,1.017541,1.126534,1.130921,1.019661,21.220403,22.002849,21.278341,19.629507,0.021850
6165,main,dark,dark,1,851.498108,1.081921,0.834550,0.834463,1.135663,20.971772,22.078726,21.028339,19.150047,0.030451
6166,main,dark,dark,1,1237.108765,1.110982,1.042435,1.112582,1.021218,20.994251,21.802359,21.017020,19.250261,0.011663
6167,main,dark,dark,2,2200.703735,1.139642,1.197922,1.359478,0.984127,21.112348,22.026844,21.167624,19.363070,0.030147
6168,main,dark,dark,1,919.569031,1.159769,0.827914,0.934631,1.083222,20.902536,21.288688,20.948028,19.653930,0.024179
6169,main,dark,dark,1,728.984436,1.042856,1.007230,0.828955,1.094356,21.099839,21.883744,21.215622,19.509460,0.020857
6170,main,dark,dark,2,2287.288025,1.037471,1.381868,1.478961,0.982562,21.192640,21.889195,21.178609,19.683671,0.016053
6173,main,dark,dark,2,2425.748413,1.063526,1.038890,1.184092,1.157442,20.313347,20.401340,20.339747,19.280551,0.028672
6174,main,dark,dark,1,1040.106567,1.044466,0.863508,0.981984,1.074347,21.042537,21.969410,21.158020,19.324984,0.023824
6176,main,dark,dark,1,1337.758057,1.058693,0.907582,0.928272,0.898062,21.095785,21.786086,21.063023,19.457331,0.039646
6177,main,dark,dark,1,878.930664,1.068838,0.990134,0.816783,1.220191,20.957168,21.962288,21.046690,19.150209,0.034413
6178,main,dark,dark,2,1212.184387,1.095126,1.029896,0.949342,1.022421,20.920165,21.864984,20.948784,18.963642,0.019264
6179,main,dark,dark,1,1257.674316,1.111213,0.995049,0.986222,1.005942,20.837846,21.294448,20.891490,19.618940,0.017705
6180,main,dark,dark,1,1236.303101,1.084578,1.248928,1.287521,1.106940,21.349204,22.064204,21.313647,19.878427,0.027391
6181,main,dark,dark,2,2118.044678,1.122772,1.212080,1.271286,1.033958,20.887400,21.910299,20.968573,18.966906,0.053927
6182,main,dark,dark,2,2731.037231,1.148996,1.129729,1.435789,1.002794,21.017353,21.878402,21.066560,19.220849,0.037625
6183,main,dark,dark,1,1277.467407,1.133606,1.030267,1.038849,1.055277,20.899242,21.921824,20.965291,18.966138,0.037081
6184,main,dark,dark,1,1413.165771,1.105714,0.870340,0.901847,0.934137,20.712699,21.799678,20.804497,18.793396,0.032484
6185,main,dark,dark,2,1860.160645,1.105325,1.086093,0.984761,0.986970,20.371347,21.532965,20.453146,18.935559,0.026023
6186,main,dark,dark,1,939.615967,1.105476,0.959173,0.871158,1.110182,20.819113,21.125527,20.856406,19.365948,0.027890
6187,main,dark,dark,1,1042.932129,1.103949,1.115711,1.099059,1.103453,21.133672,21.914341,21.182427,19.421411,0.027625
6188,main,dark,dark,1,813.807434,1.130893,0.887229,0.896251,1.175759,21.113591,21.810080,21.144128,19.507012,0.027722
6189,main,dark,dark,3,3829.227417,1.119692,1.391755,1.716771,0.922055,20.958483,21.669575,21.011666,19.293075,0.020148
6190,main,dark,dark,1,1327.775024,1.141584,1.197618,1.083633,1.073237,20.915476,21.952678,20.985782,18.978358,0.029549
6191,main,dark,dark,1,1319.302979,1.141537,1.385235,1.295850,1.020624,21.286380,22.118893,21.302601,19.371059,0.028792
6192,main,dark,dark,2,1828.460571,1.177333,1.068708,1.263430,1.066238,21.027892,22.025405,21.073080,19.114242,0.038538
6193,main,dark,dark,1,1048.187988,1.150596,0.876887,1.045033,1.080752,21.176599,22.034767,21.244429,19.458051,0.041112
6194,main,dark,dark,2,2199.575256,1.099524,1.406306,1.635294,1.042596,21.069582,21.843682,21.125241,19.458803,0.031151
6195,main,dark,dark,1,805.930115,1.102098,1.061597,0.992769,1.180829,21.244627,21.920247,21.272612,19.697959,0.036852
6196,main,dark,dark,1,1340.678955,1.098314,0.856892,1.068914,1.055254,20.942990,21.377529,20.977974,19.689571,0.041802
6197,main,dark,dark,2,1966.647949,1.113147,1.135209,1.398479,1.110212,21.109911,21.853243,21.125918,19.491906,0.017929
6198,main,dark,dark,1,1121.247314,1.063037,1.065601,0.998065,1.065505,20.968808,21.983455,21.081639,19.292219,0.024532
